"goods_nomenclature_item_id","measure_generating_regulation_id","geographical_area_id","measure_type_id","ad_valorem","specific1","ceiling","minimum","specific2","validity_start_date","validity_end_date"
"3904000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3905000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3906000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3907300000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3907400000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3907910000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3908000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3909000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3910000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3911000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3915000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3916000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3917000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3918000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3919000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3920000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3921000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3922000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3923000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3924000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3925000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"3926000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"4007000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"4008000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"4009000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"4010000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"4011000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"4012000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"4013000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"4016000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"4205000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"4504000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"5204000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"5205000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"5209000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"5211000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"5212000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"5309290000",S1900013,"1011","133",0,,,,,"2019-11-01",
"5310000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"5400000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"5500000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"5600000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"5700000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"5800000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"5900000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6006000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6303000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6304920000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6304930000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6304990000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6305000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6306120000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6307200000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6307900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6506100000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6812000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6813000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6903000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"6909000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7002390000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7007000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7008000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7009000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7011000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7014000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7015900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7019000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7020000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7303000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7307000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7309000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7310000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7311000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7315000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7318000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7320000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7322000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7323000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7324000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7325000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7326000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7407000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7408000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7409000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7410000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7411000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7412000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7413000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7415000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7418000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7419000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7505000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7506000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7507000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7601000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7603000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7604000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7605000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7606000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7607000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7608000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7609000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7610000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7611000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7612000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7613000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7614000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7615200000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7616000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7804110000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7804190000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7806000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7901000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7905000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"7907000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8100000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8203000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8204000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8205000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8206000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8207000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8210000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8211000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8301000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8302000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8303000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8307000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8308000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8309000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8310000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8311000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8405000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8406900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8407000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8408900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8409000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8410900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8411000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8412000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8413000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8414000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8415810000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8415820000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8415830000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8415900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8418000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8419000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8421000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8422000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8423000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8424000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8427900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8431000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8443000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8455300000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8455900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8467000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8479000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8481000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8482000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8483000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8484000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8487000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8501000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8502000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8503000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8504000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8505000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8506000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8507000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8508000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8511000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8512000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8513000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8516000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8518000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8519000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8521000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8522000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8525000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8526000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8527000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8528000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8529000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8530000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8531000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8535000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8536000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8537000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8538000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8539000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8540000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8543000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8544000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8545000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8546000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8547000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8548900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8716800000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8803000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8804000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8805000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8906900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"8907000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9001100000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9001200000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9001900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9002000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9005000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9006000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9007000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9010600000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9013000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9014000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9015000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9017000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9020000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9022900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9025000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9027000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9028000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9029000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9030000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9031000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9032000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9033000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9104000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9106000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9107000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9109000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9110120000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9110900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9114000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9208900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9401901000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9403000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9404000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9405000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9603500000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9603900000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9606000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9607000000",S1900013,"1011","133",0,,,,,"2019-11-01",
"9617000000",S1900013,"1011","133",0,,,,,"2019-11-01",
