"goods_nomenclature_item_id","measure_generating_regulation_id","geographical_area_id","measure_type_id","ad_valorem","specific1","ceiling","minimum","specific2","validity_start_date","validity_end_date"
"2825800000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2825900000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2826000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2827000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2828000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2829000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2830000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2831000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2832000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2833000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2834000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2835000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2836000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2837000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2839000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2840000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2841000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2842000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2843100000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2843210000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2843290000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2843300000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2844000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2845000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2846000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2847000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2849000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2850002010",S1900012,"1011","132",0,,,,,"2019-11-01",
"2850002020",S1900012,"1011","132",0,,,,,"2019-11-01",
"2850002030",S1900012,"1011","132",0,,,,,"2019-11-01",
"2850002040",S1900012,"1011","132",0,,,,,"2019-11-01",
"2850002060",S1900012,"1011","132",0,,,,,"2019-11-01",
"2850002070",S1900012,"1011","132",0,,,,,"2019-11-01",
"2850002090",S1900012,"1011","132",0,,,,,"2019-11-01",
"2850006000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2850009000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2852000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2853000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2901000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2902000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2903000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2904000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2905000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2906000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2907000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2908000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2909000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2910000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2911000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2912000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2913000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914110000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914120000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914130000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914191000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914199020",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914199030",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914199040",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914199060",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914199090",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914220000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914230000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914290000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914390000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914400000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914500000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914610000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914620000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914690000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914710000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2914790000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2915000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916110000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916120000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916130000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916140000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916150000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916160000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916191000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916194000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916199520",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916199530",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916199550",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916199590",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916200000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916310000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916320000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916340000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2916390000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917110000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917120000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917130000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917140000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917191000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917192000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917198015",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917198030",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917198035",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917198040",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917198050",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917198070",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917198090",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917200000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917320000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917330000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917340000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917350000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917360000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917370000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2917390000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918110000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918120000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918130000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918140000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918150000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918160010",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918160090",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918170000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918180000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918190000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918210000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918220000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918230000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918290010",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918290019",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918290035",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918290050",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918290060",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918290070",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918290090",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918300000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918910000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2918990000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2919000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2920000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2921000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922110000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922120000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922140000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922150000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922160000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922170000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922180000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922190000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922210000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922290000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922310000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922390000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922410000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922420000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922430000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922440000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922492000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498510",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498520",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498525",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498535",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498540",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498545",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498550",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498555",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498560",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498565",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498570",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498575",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498580",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922498590",S1900012,"1011","132",0,,,,,"2019-11-01",
"2922500000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2923000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2924000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2925000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2926000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2927000010",S1900012,"1011","132",0,,,,,"2019-11-01",
"2927000020",S1900012,"1011","132",0,,,,,"2019-11-01",
"2927000025",S1900012,"1011","132",0,,,,,"2019-11-01",
"2927000030",S1900012,"1011","132",0,,,,,"2019-11-01",
"2927000060",S1900012,"1011","132",0,,,,,"2019-11-01",
"2927000080",S1900012,"1011","132",0,,,,,"2019-11-01",
"2927000090",S1900012,"1011","132",0,,,,,"2019-11-01",
"2928000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2929000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2930000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2931000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2932000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2933000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2934000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2935000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2937290000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2937500000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2937900000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2938000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2940000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"2942000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3006500000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3203000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3204000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3205000090",S1900012,"1011","132",0,,,,,"2019-11-01",
"3206000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3207100000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3207200000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3207300000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3207408540",S1900012,"1011","132",0,,,,,"2019-11-01",
"3207408590",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208100000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208200000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208901100",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208901300",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208901915",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208901920",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208901925",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208901940",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208901945",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208901950",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208901960",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208901965",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208901975",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208901990",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208909100",S1900012,"1011","132",0,,,,,"2019-11-01",
"3208909900",S1900012,"1011","132",0,,,,,"2019-11-01",
"3209000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3210000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3211000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3212000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3213000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3214000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3215110000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3215190010",S1900012,"1011","132",0,,,,,"2019-11-01",
"3215190090",S1900012,"1011","132",0,,,,,"2019-11-01",
"3215907020",S1900012,"1011","132",0,,,,,"2019-11-01",
"3215907090",S1900012,"1011","132",0,,,,,"2019-11-01",
"3402900000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3403190000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3403990000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3404000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3405000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3501105000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3501109000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3501900000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3505000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3506000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3801000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3802100000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3802900019",S1900012,"1011","132",0,,,,,"2019-11-01",
"3802900090",S1900012,"1011","132",0,,,,,"2019-11-01",
"3803000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3804000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3805000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3806100010",S1900012,"1011","132",0,,,,,"2019-11-01",
"3806100090",S1900012,"1011","132",0,,,,,"2019-11-01",
"3806200000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3806300000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3806900000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3807000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808520000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808590000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808610000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808620000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808690000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808910000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808920000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808931100",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808931300",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808931500",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808931700",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808932100",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808932300",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808932700",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808933000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808939010",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808939090",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808940000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3808990000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3809100000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3809910000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3809920000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3809930000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3810100090",S1900012,"1011","132",0,,,,,"2019-11-01",
"3810900000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3811290090",S1900012,"1011","132",0,,,,,"2019-11-01",
"3812000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3813000000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3814001011",S1900012,"1011","132",0,,,,,"2019-11-01",
"3814009071",S1900012,"1011","132",0,,,,,"2019-11-01",
"3819000020",S1900012,"1011","132",0,,,,,"2019-11-01",
"3819000090",S1900012,"1011","132",0,,,,,"2019-11-01",
"3820000011",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824100000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824300000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824400000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824500000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824600000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824710000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824720000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824730000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824740000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824750000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824760000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824770000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824780000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824790000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824810000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824820000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824830000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824910000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824991000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824991500",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824992000",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824992500",S1900012,"1011","132",0,,,,,"2019-11-01",
"3824993000",S1900012,"1011","132",0,,,,,"2019-11-01",
