"goods_nomenclature_item_id","measure_generating_regulation_id","geographical_area_id","measure_type_id","ad_valorem","specific1","ceiling","minimum","specific2","validity_start_date","validity_end_date"
"8537101010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8537109110",S1900014,"1011","134",0,,,,,"2019-11-01",
"8537109810",S1900014,"1011","134",0,,,,,"2019-11-01",
"8537209110",S1900014,"1011","134",0,,,,,"2019-11-01",
"8537209910",S1900014,"1011","134",0,,,,,"2019-11-01",
"8538100010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8538909110",S1900014,"1011","134",0,,,,,"2019-11-01",
"8538909910",S1900014,"1011","134",0,,,,,"2019-11-01",
"8539219210",S1900014,"1011","134",0,,,,,"2019-11-01",
"8539219810",S1900014,"1011","134",0,,,,,"2019-11-01",
"8539221010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8539229010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8539299210",S1900014,"1011","134",0,,,,,"2019-11-01",
"8539299810",S1900014,"1011","134",0,,,,,"2019-11-01",
"8539311010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8539319010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8539329010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8539398010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8540110010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8540120010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8540201010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8540208010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8540400010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8540600010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8540710010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8540790010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8540810010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8540890010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8540910010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8540990010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8543709010",S1900014,"1011","134",0,,,,,"2019-11-01",
"8548909010",S1900014,"1011","134",0,,,,,"2019-11-01",
"9007200010",S1900014,"1011","134",0,,,,,"2019-11-01",
"9007920010",S1900014,"1011","134",0,,,,,"2019-11-01",
"9015101010",S1900014,"1011","134",0,,,,,"2019-11-01",
"9015109010",S1900014,"1011","134",0,,,,,"2019-11-01",
"9015900010",S1900014,"1011","134",0,,,,,"2019-11-01",
"9020000020",S1900014,"1011","134",0,,,,,"2019-11-01",
"9107000010",S1900014,"1011","134",0,,,,,"2019-11-01",
"9110120010",S1900014,"1011","134",0,,,,,"2019-11-01",
"9110900010",S1900014,"1011","134",0,,,,,"2019-11-01",
"9114100010",S1900014,"1011","134",0,,,,,"2019-11-01",
"9114300010",S1900014,"1011","134",0,,,,,"2019-11-01",
"9114400010",S1900014,"1011","134",0,,,,,"2019-11-01",
"9114900010",S1900014,"1011","134",0,,,,,"2019-11-01",
"9401901010",S1900014,"1011","134",0,,,,,"2019-11-01",
