"2710194600","2710 19 46","80","0.0%","","With a sulphur content exceeding 0.001% by weight but not exceeding 0.002% by weight"
"2710194700","2710 19 47","80","0.0%","","With a sulphur content exceeding 0.002% by weight but not exceeding 0.1% by weight"
"2710194800","2710 19 48","80","0.0%","","With a sulphur content exceeding 0.1% by weight"
"2710195100","","10","","","Fuel oils"
"2710195100","2710 19 51","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For undergoing a specific process"
"2710195500","2710 19 55","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 51"
"2710196200","","10","","","For other purposes"
"2710196200","2710 19 62","80","0.0%","","With a sulphur content not exceeding 0.1% by weight"
"2710196400","2710 19 64","80","0.0%","","With a sulphur content exceeding 0.1% by weight but not exceeding 1% by weight"
"2710196800","2710 19 68","80","0.0%","","With a sulphur content exceeding 1% by weight"
"2710197100","","10","","","Lubricating oils; other oils"
"2710197100","2710 19 71","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For undergoing a specific process"
"2710197500","2710 19 75","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 71"
"2710198100","","10","","","For other purposes"
"2710198100","2710 19 81","80","0.0%","","Motor oils; compressor lube oils; turbine lube oils"
"2710198300","2710 19 83","80","0.0%","","Hydraulic oils"
"2710198500","2710 19 85","80","0.0%","","White oils; liquid paraffin"
"2710198700","2710 19 87","80","0.0%","","Gear oils and reductor oils"
"2710199100","2710 19 91","80","0.0%","","Metal-working compounds; mould-release oils; anti-corrosion oils"
"2710199300","2710 19 93","80","0.0%","","Electrical insulating oils"
"2710199900","2710 19 99","80","0.0%","","Other lubricating oils and other oils"
"2710200000","2710 20","80","","","Petroleum oils and oils obtained from bituminous minerals (other than crude) and preparations not elsewhere specified or included; containing by weight 70% or more of petroleum oils or of oils obtained from bituminous minerals; these oils being the basic constituents of the preparations; containing biodiesel; other than waste oils"
"2710201100","","10","","","Gas oils"
"2710201100","2710 20 11","80","0.0%","","With a sulphur content not exceeding 0.001% by weight"
"2710201500","2710 20 15","80","0.0%","","With a sulphur content exceeding 0.001% by weight but not exceeding 0.002% by weight"
"2710201700","2710 20 17","80","0.0%","","With a sulphur content exceeding 0.002% by weight but not exceeding 0.1% by weight"
"2710201900","2710 20 19","80","0.0%","","With a sulphur content exceeding 0.1% by weight"
"2710203100","","10","","","Fuel oils"
"2710203100","2710 20 31","80","0.0%","","With a sulphur content not exceeding 0.1% by weight"
"2710203500","2710 20 35","80","0.0%","","With a sulphur content exceeding 0.1% by weight but not exceeding 1% by weight"
"2710203900","2710 20 39","80","0.0%","","With a sulphur content exceeding 1% by weight"
"2710209000","2710 20 90","80","0.0%","","Other oils"
"2710910000","","10","","","Waste oils"
"2710910000","2710 91","80","0.0%","","Containing polychlorinated biphenyls (PCBs); polychlorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)"
"2710990000","2710 99","80","","","Other"
"2710990010","2710 99 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For undergoing a specific process"
"2710990090","2710 99 00 90","80","0.0%","","Other"
"2711000000","2711","80","","","Petroleum gases and other gaseous hydrocarbons"
"2711110000","","10","","","Liquefied"
"2711110000","2711 11","80","0.0%","","Natural gas"
"2711120000","2711 12","80","","","Propane"
"2711121100","","10","","","Propane of a purity of not less than 99%"
"2711121100","2711 12 11","80","0.0%","","For use as a power or heating fuel"
"2711121900","2711 12 19","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For other purposes"
"2711129100","","10","","","Other"
"2711129100","2711 12 91","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For undergoing a specific process"
"2711129300","2711 12 93","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For undergoing chemical transformation by a process other than those specified in respect of subheading 2711 12 91"
"2711129400","","10","","","For other purposes"
"2711129400","2711 12 94","80","0.0%","","Of a purity exceeding 90% but of less than 99%"
"2711129700","2711 12 97","80","0.0%","","Other"
"2711130000","2711 13","80","","","Butanes"
"2711131000","2711 13 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For undergoing a specific process"
"2711133000","2711 13 30","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For undergoing chemical transformation by a process other than those specified in respect of subheading 2711 13 10"
"2711139100","","10","","","For other purposes"
"2711139100","2711 13 91","80","0.0%","","Of a purity exceeding 90% but of less than 95%"
"2711139700","2711 13 97","80","0.0%","","Other"
"2711140000","2711 14","80","0.0%","","Ethylene; propylene; butylene and butadiene"
"2711190000","2711 19","80","0.0%","","Other"
"2711210000","","10","","","In gaseous state"
"2711210000","2711 21","80","0.0%","","Natural gas"
"2711290000","2711 29","80","0.0%","","Other"
"2712000000","2712","80","","","Petroleum jelly; paraffin wax; microcrystalline petroleum wax; slack wax; ozokerite; lignite wax; peat wax; other mineral waxes; and similar products obtained by synthesis or by other processes; whether or not coloured"
"2712100000","2712 10","80","","","Petroleum jelly"
"2712101000","2712 10 10","80","0.0%","","Crude"
"2712109000","2712 10 90","80","0.0%","","Other"
"2712200000","2712 20","80","","","Paraffin wax containing by weight less than 0.75% of oil"
"2712201000","2712 20 10","80","0.0%","","Synthetic paraffin wax of a molecular weight of 460 or more but not exceeding 1 560"
"2712209000","2712 20 90","80","0.0%","","Other"
"2712900000","2712 90","80","","","Other"
"2712901100","","10","","","Ozokerite; lignite wax or peat wax (natural products)"
"2712901100","2712 90 11","80","0.0%","","Crude"
"2712901900","2712 90 19","80","0.0%","","Other"
"2712903100","","10","","","Other"
"2712903100","","20","","","Crude"
"2712903100","2712 90 31","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For undergoing a specific process"
"2712903300","2712 90 33","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For undergoing chemical transformation by a process other than those specified in respect of subheading 2712 90 31"
"2712903900","2712 90 39","80","0.0%","","For other purposes"
"2712909100","","10","","","Other"
"2712909100","2712 90 91","80","0.0%","","Blend of 1-alkenes containing by weight 80% or more of 1-alkenes of a chain-length of 24 carbon atoms or more but not exceeding 28 carbon atoms"
"2712909900","2712 90 99","80","0.0%","","Other"
"2713000000","2713","80","","","Petroleum coke; petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous minerals"
"2713110000","","10","","","Petroleum coke"
"2713110000","2713 11","80","0.0%","","Not calcined"
"2713120000","2713 12","80","0.0%","","Calcined"
"2713200000","2713 20","80","0.0%","","Petroleum bitumen"
"2713900000","2713 90","80","","","Other residues of petroleum oils or of oils obtained from bituminous minerals"
"2713901000","2713 90 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For the manufacture of the products of heading 2803"
"2713909000","2713 90 90","80","0.0%","","Other"
"2714000000","2714","80","","","Bitumen and asphalt; natural; bituminous or oil-shale and tar sands; asphaltites and asphaltic rocks"
"2714100000","2714 10","80","0.0%","","Bituminous or oil-shale and tar sands"
"2714900000","2714 90","80","0.0%","","Other"
"2715000000","2715","80","0.0%","","Bituminous mixtures based on natural asphalt; on natural bitumen; on petroleum bitumen; on mineral tar or on mineral tar pitch (for example; bituminous mastics; cut-backs)"
"2716000000","2716","80","0.0%","","Electrical energy"
