"6804221200","","20","","","Of synthetic or artificial resin"
"6804221200","6804 22 12","80","0.0%","","Not reinforced"
"6804221800","6804 22 18","80","0.0%","","Reinforced"
"6804223000","6804 22 30","80","0.0%","","Of ceramics or silicates"
"6804225000","6804 22 50","80","0.0%","","Of other materials"
"6804229000","6804 22 90","80","0.0%","","Other"
"6804230000","6804 23","80","0.0%","","Of natural stone"
"6804300000","6804 30","80","0.0%","","Hand sharpening or polishing stones"
"6805000000","6805","80","","","Natural or artificial abrasive powder or grain; on a base of textile material; of paper; of paperboard or of other materials; whether or not cut to shape or sewn or otherwise made up"
"6805100000","6805 10","80","0.0%","","On a base of woven textile fabric only"
"6805200000","6805 20","80","0.0%","","On a base of paper or paperboard only"
"6805300000","6805 30","80","0.0%","","On a base of other materials"
"6806000000","6806","80","","","Slag-wool; rock-wool and similar mineral wools; exfoliated vermiculite; expanded clays; foamed slag and similar expanded mineral materials; mixtures and articles of heat-insulating; sound-insulating or sound-absorbing mineral materials; other than those of heading 6811 or 6812 or of Chapter 69"
"6806100000","6806 10","80","0.0%","","Slag-wool; rock-wool and similar mineral wools (including intermixtures thereof); in bulk; sheets or rolls"
"6806200000","6806 20","80","","","Exfoliated vermiculite; expanded clays; foamed slag and similar expanded mineral materials (including intermixtures thereof)"
"6806201000","6806 20 10","80","0.0%","","Expanded clays"
"6806209000","6806 20 90","80","0.0%","","Other"
"6806900000","6806 90","80","0.0%","","Other"
"6807000000","6807","80","","","Articles of asphalt or of similar material (for example; petroleum bitumen or coal tar pitch)"
"6807100000","6807 10","80","0.0%","","In rolls"
"6807900000","6807 90","80","0.0%","","Other"
"6808000000","6808","80","0.0%","","Panels; boards; tiles; blocks and similar articles of vegetable fibre; of straw or of shavings; chips; particles; sawdust or other waste of wood; agglomerated with cement; plaster or other mineral binders"
"6809000000","6809","80","","","Articles of plaster or of compositions based on plaster"
"6809110000","","10","","","Boards; sheets; panels; tiles and similar articles; not ornamented"
"6809110000","6809 11","80","0.0%","","Faced or reinforced with paper or paperboard only"
"6809190000","6809 19","80","0.0%","","Other"
"6809900000","6809 90","80","0.0%","","Other articles"
"6810000000","6810","80","","","Articles of cement; of concrete or of artificial stone; whether or not reinforced"
"6810110000","","10","","","Tiles; flagstones; bricks and similar articles"
"6810110000","6810 11","80","","","Building blocks and bricks"
"6810111000","6810 11 10","80","0.0%","","Of light concrete (with a basis of crushed pumice; granulated slag; etc.)"
"6810119000","6810 11 90","80","0.0%","","Other"
"6810190000","6810 19","80","0.0%","","Other"
"6810910000","","10","","","Other articles"
"6810910000","6810 91","80","0.0%","","Prefabricated structural components for building or civil engineering"
"6810990000","6810 99","80","0.0%","","Other"
"6811000000","6811","80","","","Articles of asbestos-cement; of cellulose fibre-cement or the like"
"6811400000","6811 40","80","0.0%","","Containing asbestos"
"6811810000","","10","","","Not containing asbestos"
"6811810000","6811 81","80","0.0%","","Corrugated sheets"
"6811820000","6811 82","80","0.0%","","Other sheets; panels; tiles and similar articles"
"6811890000","6811 89","80","0.0%","","Other articles"
"6812000000","6812","80","","","Fabricated asbestos fibres; mixtures with a basis of asbestos or with a basis of asbestos and magnesium carbonate; articles of such mixtures or of asbestos (for example; thread; woven fabric; clothing; headgear; footwear; gaskets); whether or not reinforced; other than goods of heading 6811 or 6813"
"6812800000","6812 80","80","","","Of crocidolite"
"6812801000","6812 80 10","80","","","Fabricated fibres; mixtures with a basis of asbestos or with a basis of asbestos and magnesium carbonate"
"6812801010","6812 80 10 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"6812801090","6812 80 10 90","80","0.0%","","Other"
"6812809000","6812 80 90","80","","","Other"
"6812809010","6812 80 90 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"6812809090","6812 80 90 90","80","0.0%","","Other"
"6812910000","","10","","","Other"
"6812910000","6812 91","80","0.0%","","Clothing; clothing accessories; footwear and headgear"
"6812920000","6812 92","80","0.0%","","Paper; millboard and felt"
"6812930000","6812 93","80","0.0%","","Compressed asbestos fibre jointing; in sheets or rolls"
"6812990000","6812 99","80","","","Other"
"6812991000","6812 99 10","80","","","Fabricated asbestos fibres; mixtures with a basis of asbestos or with a basis of asbestos and magnesium carbonate"
"6812991010","6812 99 10 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"6812991090","6812 99 10 90","80","0.0%","","Other"
"6812999000","6812 99 90","80","","","Other"
"6812999010","6812 99 90 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"6812999090","6812 99 90 90","80","0.0%","","Other"
"6813000000","6813","80","","","Friction material and articles thereof (for example; sheets; rolls; strips; segments; discs; washers; pads); not mounted; for brakes; for clutches or the like; with a basis of asbestos; of other mineral substances or of cellulose; whether or not combined with textile or other materials"
"6813200000","6813 20","80","","","Containing asbestos"
"6813200010","6813 20 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"6813200090","6813 20 00 90","80","0.0%","","Other"
"6813810000","","10","","","Not containing asbestos"
"6813810000","6813 81","80","","","Brake linings and pads"
"6813810010","6813 81 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"6813810090","6813 81 00 90","80","0.0%","","Other"
"6813890000","6813 89","80","","","Other"
"6813890005","6813 89 00 05","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use in civil aircraft"
"6813890020","","10","","","Other"
"6813890020","6813 89 00 20","80","0.0%","","Friction material; of a thickness of less than 20 mm; not mounted; for use in the manufacture of friction components"
"6813890090","6813 89 00 90","80","0.0%","","Other"
"6814000000","6814","80","","","Worked mica and articles of mica; including agglomerated or reconstituted mica; whether or not on a support of paper; paperboard or other materials"
"6814100000","6814 10","80","0.0%","","Plates; sheets and strips of agglomerated or reconstituted mica; whether or not on a support"
"6814900000","6814 90","80","0.0%","","Other"
"6815000000","6815","80","","","Articles of stone or of other mineral substances (including carbon fibres; articles of carbon fibres and articles of peat); not elsewhere specified or included"
"6815100000","6815 10","80","","","Non-electrical articles of graphite or other carbon"
"6815101000","6815 10 10","80","0.0%","","Carbon fibres and articles of carbon fibres"
"6815109000","6815 10 90","80","0.0%","","Other"
"6815200000","6815 20","80","0.0%","","Articles of peat"
"6815910000","","10","","","Other articles"
"6815910000","6815 91","80","0.0%","","Containing magnesite; dolomite or chromite"
"6815990000","6815 99","80","0.0%","","Other"
