"4010320000","4010 32","80","0.0%","","Endless transmission belts of trapezoidal cross-section (V-belts); other than V-ribbed; of an outside circumference exceeding 60 cm but not exceeding 180 cm"
"4010330000","4010 33","80","0.0%","","Endless transmission belts of trapezoidal cross-section (V-belts); V-ribbed; of an outside circumference exceeding 180 cm but not exceeding 240 cm"
"4010340000","4010 34","80","0.0%","","Endless transmission belts of trapezoidal cross-section (V-belts); other than V-ribbed; of an outside circumference exceeding 180 cm but not exceeding 240 cm"
"4010350000","4010 35","80","0.0%","","Endless synchronous belts; of an outside circumference exceeding 60 cm but not exceeding 150 cm"
"4010360000","4010 36","80","0.0%","","Endless synchronous belts; of an outside circumference exceeding 150 cm but not exceeding 198 cm"
"4010390000","4010 39","80","0.0%","","Other"
"4011000000","4011","80","","","New pneumatic tyres; of rubber"
"4011100000","4011 10","80","0.0%","","Of a kind used on motor cars (including station wagons and racing cars)"
"4011200000","4011 20","80","","","Of a kind used on buses or lorries"
"4011201000","4011 20 10","80","0.0%","","With a load index not exceeding 121"
"4011209000","4011 20 90","80","4.5%","","With a load index exceeding 121"
"4011300000","4011 30","80","","","Of a kind used on aircraft"
"4011300010","4011 30 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use on civil aircraft"
"4011300090","4011 30 00 90","80","0.0%","","Other"
"4011400000","4011 40","80","0.0%","","Of a kind used on motorcycles"
"4011500000","4011 50","80","0.0%","","Of a kind used on bicycles"
"4011700000","4011 70","80","0.0%","","Of a kind used on agricultural or forestry vehicles and machines"
"4011800000","4011 80","80","0.0%","","Of a kind used on construction; mining or industrial handling vehicles and machines"
"4011900000","4011 90","80","0.0%","","Other"
"4012000000","4012","80","","","Retreaded or used pneumatic tyres of rubber; solid or cushion tyres; tyre treads and tyre flaps; of rubber"
"4012110000","","10","","","Retreaded tyres"
"4012110000","4012 11","80","0.0%","","Of a kind used on motor cars (including station wagons and racing cars)"
"4012120000","4012 12","80","","","Of a kind used on buses or lorries"
"4012120010","4012 12 00 10","80","4.5%","","With a load index exceeding 121"
"4012120090","4012 12 00 90","80","0.0%","","Other"
"4012130000","4012 13","80","","","Of a kind used on aircraft"
"4012130010","4012 13 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use on civil aircraft"
"4012130090","4012 13 00 90","80","0.0%","","Other"
"4012190000","4012 19","80","0.0%","","Other"
"4012200000","4012 20","80","","","Used pneumatic tyres"
"4012200010","4012 20 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For use on civil aircraft"
"4012200090","4012 20 00 90","80","0.0%","","Other"
"4012900000","4012 90","80","","","Other"
"4012902000","4012 90 20","80","0.0%","","Solid or cushion tyres"
"4012903000","4012 90 30","80","0.0%","","Tyre treads"
"4012909000","4012 90 90","80","0.0%","","Tyre flaps"
"4013000000","4013","80","","","Inner tubes; of rubber"
"4013100000","4013 10","80","0.0%","","Of a kind used on motor cars (including station wagons and racing cars); buses or lorries"
"4013200000","4013 20","80","0.0%","","Of a kind used on bicycles"
"4013900000","4013 90","80","0.0%","","Other"
"4014000000","4014","80","","","Hygienic or pharmaceutical articles (including teats); of vulcanised rubber other than hard rubber; with or without fittings of hard rubber"
"4014100000","4014 10","80","0.0%","","Sheath contraceptives"
"4014900000","4014 90","80","0.0%","","Other"
"4015000000","4015","80","","","Articles of apparel and clothing accessories (including gloves; mittens and mitts); for all purposes; of vulcanised rubber other than hard rubber"
"4015110000","","10","","","Gloves; mittens and mitts"
"4015110000","4015 11","80","0.0%","","Surgical"
"4015190000","4015 19","80","0.0%","","Other"
"4015900000","4015 90","80","0.0%","","Other"
"4016000000","4016","80","","","Other articles of vulcanised rubber other than hard rubber"
"4016100000","4016 10","80","","","Of cellular rubber"
"4016100010","4016 10 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For technical uses; for use in civil aircraft"
"4016100090","4016 10 00 90","80","0.0%","","Other"
"4016910000","","10","","","Other"
"4016910000","4016 91","80","0.0%","","Floor coverings and mats"
"4016920000","4016 92","80","0.0%","","Erasers"
"4016930000","4016 93","80","","","Gaskets; washers and other seals"
"4016930010","4016 93 00 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For technical uses; for use in civil aircraft"
"4016930020","4016 93 00 20","80","0.0%","","Gasket made of vulcanised rubber (ethylene-propylene-diene monomers); with permissible outflow of the material in the place of mold split of not more than 0.25 mm; in the shape of a rectangle:; - with a length of 72 mm or more but not more than 825 mm;; - with a width of 18 mm or more but not more than 155 mm"
"4016930090","4016 93 00 90","80","0.0%","","Other"
"4016940000","4016 94","80","0.0%","","Boat or dock fenders; whether or not inflatable"
"4016950000","4016 95","80","0.0%","","Other inflatable articles"
"4016990000","4016 99","80","","","Other"
"4016995200","","10","","","For motor vehicles of headings 8701 to 8705"
"4016995200","4016 99 52","80","0.0%","","Rubber-to-metal bonded parts"
"4016995700","4016 99 57","80","0.0%","","Other"
"4016999100","","10","","","Other"
"4016999100","4016 99 91","80","","","Rubber-to-metal bonded parts"
"4016999110","4016 99 91 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For technical uses; for use in civil aircraft"
"4016999190","4016 99 91 90","80","0.0%","","Other"
"4016999700","4016 99 97","80","","","Other"
"4016999710","4016 99 97 10","80","AU","Code reserved for authorised use; the duty rate is specified under regulations made under section 19 of the Taxation (Cross-border Trade) Act 2018","For technical uses; for use in civil aircraft"
"4016999730","4016 99 97 30","80","0.0%","","Tyre moulding bladder"
"4016999790","4016 99 97 90","80","0.0%","","Other"
"4017000000","4017","80","0.0%","","Hard rubber (for example; ebonite) in all forms; including waste and scrap; articles of hard rubber"
